date,land,confirmed,dead,name,iso_code,capital,area,population,dow,weekend,confirmed_avg3,confirmed_change,confirmed_change_avg3,confirmed_change_3w,confirmed_change_pct,confirmed_change_pct_avg3,confirmed_change_pct_3w,confirmed_change_acceleration,confirmed_change_acceleration_avg3,confirmed_doubling_days,confirmed_doubling_days_3w,confirmed_doubling_days_avg3,confirmed_doubling_days_3w_avg3,confirmed_active_cases,confirmed_peak,confirmed_day_since_10,confirmed_per_100k,confirmed_change_per_100k,dead_avg3,dead_change,dead_change_avg3,dead_change_3w,dead_change_pct,dead_change_pct_avg3,dead_change_pct_3w,dead_change_acceleration,dead_change_acceleration_avg3,dead_doubling_days,dead_doubling_days_3w,dead_doubling_days_avg3,dead_doubling_days_3w_avg3,dead_day_since_10,dead_per_100k,dead_change_per_100k
2020-04-11,Schleswig-Holstein,2065,39,Schleswig-Holstein,SH,Kiel,15803,2896712,5,True,2014.0,36.0,84.0,1757.0,0.018,0.044,0.02,0.629,0.168,39.412,34.29,20.0,18.0,1016.0,0.677,25,71.288,1.243,37.0,1.0,4.0,38.0,0.026,0.118,0.027,0.75,0.2,26.685,25.992,11.0,11.0,10,1.346,0.035
2020-04-12,Schleswig-Holstein,2118,41,Schleswig-Holstein,SH,Kiel,15803,2896712,6,True,2069.0,53.0,56.0,1771.0,0.026,0.028,0.03,-0.472,0.333,27.352,23.323,30.0,26.0,998.0,0.637,26,73.118,1.83,39.0,2.0,2.0,40.0,0.051,0.054,0.053,-1.0,0.5,13.86,13.513,18.0,18.0,11,1.415,0.069
2020-04-13,Schleswig-Holstein,2134,44,Schleswig-Holstein,SH,Kiel,15803,2896712,0,False,2109.0,16.0,40.0,1751.0,0.008,0.019,0.009,0.698,0.286,92.102,77.069,47.0,40.0,888.0,0.538,27,73.67,0.552,41.0,3.0,2.0,43.0,0.073,0.051,0.075,-0.5,0.0,9.816,9.584,16.0,16.0,12,1.519,0.104
2020-04-14,Schleswig-Holstein,2164,49,Schleswig-Holstein,SH,Kiel,15803,2896712,1,False,2138.0,30.0,29.0,1686.0,0.014,0.014,0.017,-0.875,0.275,49.652,40.802,65.0,55.0,829.0,0.483,28,74.706,1.036,44.0,5.0,3.0,47.0,0.114,0.073,0.116,-0.667,-0.5,6.44,6.301,10.0,10.0,13,1.692,0.173
2020-04-15,Schleswig-Holstein,2245,54,Schleswig-Holstein,SH,Kiel,15803,2896712,2,False,2177.0,81.0,39.0,1668.0,0.037,0.018,0.048,-1.7,-0.345,18.863,14.772,53.0,43.0,802.0,0.442,29,77.502,2.796,49.0,5.0,4.0,54.0,0.102,0.091,0.106,0.0,-0.333,7.134,6.856,7.0,7.0,14,1.864,0.173
2020-04-16,Schleswig-Holstein,2294,55,Schleswig-Holstein,SH,Kiel,15803,2896712,3,False,2237.0,49.0,60.0,1619.0,0.022,0.028,0.029,0.395,-0.538,32.103,23.94,30.0,24.0,735.0,0.386,30,79.194,1.692,53.0,1.0,4.0,52.0,0.019,0.082,0.019,0.8,0.0,37.776,37.776,15.0,14.0,15,1.899,0.035
2020-04-17,Schleswig-Holstein,2349,59,Schleswig-Holstein,SH,Kiel,15803,2896712,4,False,2296.0,55.0,58.0,1537.0,0.024,0.026,0.034,-0.122,0.033,29.256,20.748,28.0,21.0,718.0,0.365,31,81.092,1.899,56.0,4.0,3.0,55.0,0.073,0.057,0.077,-3.0,0.25,9.873,9.353,23.0,23.0,16,2.037,0.138
2020-04-18,Schleswig-Holstein,2387,61,Schleswig-Holstein,SH,Kiel,15803,2896712,5,True,2345.0,38.0,49.0,1472.0,0.016,0.021,0.025,0.309,0.155,43.193,28.381,33.0,23.0,716.0,0.357,32,82.404,1.312,58.0,2.0,3.0,57.0,0.034,0.054,0.036,0.5,0.0,20.792,19.406,20.0,19.0,17,2.106,0.069
2020-04-19,Schleswig-Holstein,2417,62,Schleswig-Holstein,SH,Kiel,15803,2896712,6,True,2385.0,30.0,40.0,1412.0,0.013,0.017,0.02,0.211,0.184,55.497,34.356,43.0,28.0,687.0,0.334,33,83.44,1.036,61.0,1.0,2.0,56.0,0.016,0.034,0.018,0.5,0.333,42.628,39.855,24.0,22.0,18,2.14,0.035
2020-04-20,Schleswig-Holstein,2426,67,Schleswig-Holstein,SH,Kiel,15803,2896712,0,False,2412.0,9.0,27.0,1377.0,0.004,0.011,0.006,0.7,0.325,100.0,100.0,64.0,49.0,599.0,0.284,34,83.75,0.311,63.0,5.0,2.0,60.0,0.081,0.033,0.089,-4.0,0.0,8.937,8.105,29.0,27.0,19,2.313,0.173
2020-04-21,Schleswig-Holstein,2414,70,Schleswig-Holstein,SH,Kiel,15803,2896712,1,False,2421.0,-12.0,9.0,1294.0,-0.005,0.004,-0.009,2.333,0.667,0.0,0.0,64.0,59.0,482.0,0.223,35,83.336,-0.414,66.0,3.0,4.0,61.0,0.045,0.063,0.05,0.4,-1.0,15.824,14.207,19.0,18.0,20,2.417,0.104
2020-04-22,Schleswig-Holstein,2496,79,Schleswig-Holstein,SH,Kiel,15803,2896712,2,False,2438.0,82.0,17.0,1250.0,0.034,0.007,0.063,7.833,-0.889,20.75,11.281,30.0,28.0,467.0,0.207,36,86.167,2.831,72.0,9.0,5.0,69.0,0.129,0.076,0.148,-2.0,-0.25,5.731,5.037,12.0,10.0,21,2.727,0.311
2020-04-23,Schleswig-Holstein,2530,84,Schleswig-Holstein,SH,Kiel,15803,2896712,3,False,2484.0,34.0,46.0,1195.0,0.014,0.019,0.027,0.585,-1.706,51.231,25.828,23.0,12.0,465.0,0.203,37,87.341,1.174,78.0,5.0,6.0,73.0,0.063,0.083,0.072,0.444,-0.2,11.295,9.908,10.0,9.0,22,2.9,0.173
2020-04-24,Schleswig-Holstein,2557,88,Schleswig-Holstein,SH,Kiel,15803,2896712,4,False,2528.0,27.0,44.0,1114.0,0.011,0.018,0.023,0.206,0.043,65.296,31.024,47.0,23.0,439.0,0.188,38,88.273,0.932,84.0,4.0,6.0,73.0,0.048,0.077,0.055,0.2,0.0,14.9,12.993,11.0,9.0,23,3.038,0.138
2020-04-25,Schleswig-Holstein,2612,95,Schleswig-Holstein,SH,Kiel,15803,2896712,5,True,2564.0,55.0,36.0,1053.0,0.022,0.014,0.049,-1.037,0.182,32.57,14.383,54.0,26.0,478.0,0.202,39,90.172,1.899,89.0,7.0,5.0,78.0,0.08,0.06,0.096,-0.75,0.167,9.056,7.57,13.0,11.0,24,3.28,0.242
2020-04-26,Schleswig-Holstein,2630,96,Schleswig-Holstein,SH,Kiel,15803,2896712,6,True,2603.0,18.0,39.0,999.0,0.007,0.015,0.017,0.673,-0.083,100.0,40.895,58.0,25.0,466.0,0.195,40,90.793,0.621,94.0,1.0,5.0,78.0,0.011,0.056,0.013,0.857,0.0,66.195,54.411,25.0,21.0,25,3.314,0.035
2020-04-27,Schleswig-Holstein,2638,98,Schleswig-Holstein,SH,Kiel,15803,2896712,0,False,2628.0,8.0,25.0,967.0,0.003,0.01,0.008,0.556,0.359,100.0,86.903,83.0,46.0,393.0,0.161,41,91.069,0.276,96.0,2.0,3.0,78.0,0.021,0.032,0.026,-1.0,0.4,33.616,27.378,44.0,36.0,26,3.383,0.069
2020-04-28,Schleswig-Holstein,2653,101,Schleswig-Holstein,SH,Kiel,15803,2896712,1,False,2640.0,15.0,12.0,923.0,0.006,0.005,0.016,-0.875,0.52,100.0,45.031,100.0,65.0,359.0,0.145,42,91.587,0.518,98.0,3.0,2.0,77.0,0.031,0.021,0.038,-0.5,0.333,22.988,18.366,39.0,32.0,27,3.487,0.104
2020-04-29,Schleswig-Holstein,2679,103,Schleswig-Holstein,SH,Kiel,15803,2896712,2,False,2656.0,26.0,16.0,852.0,0.01,0.006,0.028,-0.733,-0.333,71.074,24.952,93.0,50.0,330.0,0.131,43,92.485,0.898,101.0,2.0,2.0,75.0,0.02,0.02,0.026,0.333,0.0,35.349,27.031,29.0,23.0,28,3.556,0.069
2020-04-30,Schleswig-Holstein,2690,106,Schleswig-Holstein,SH,Kiel,15803,2896712,3,False,2675.0,11.0,20.0,758.0,0.004,0.008,0.013,0.577,-0.25,100.0,54.033,86.0,37.0,303.0,0.12,44,92.864,0.38,103.0,3.0,2.0,72.0,0.029,0.02,0.04,-0.5,0.0,24.143,17.673,29.0,23.0,29,3.659,0.104
2020-05-01,Schleswig-Holstein,2714,110,Schleswig-Holstein,SH,Kiel,15803,2896712,4,False,2693.0,24.0,18.0,685.0,0.009,0.007,0.032,-1.182,0.1,78.036,22.237,87.0,39.0,297.0,0.116,45,93.693,0.829,106.0,4.0,3.0,72.0,0.038,0.029,0.056,-0.333,-0.5,18.713,12.82,26.0,19.0,30,3.797,0.138
2020-05-02,Schleswig-Holstein,2728,112,Schleswig-Holstein,SH,Kiel,15803,2896712,5,True,2712.0,14.0,18.0,663.0,0.005,0.007,0.02,0.417,0.0,100.0,34.26,89.0,33.0,302.0,0.117,46,94.176,0.483,110.0,2.0,3.0,73.0,0.018,0.028,0.028,0.5,0.0,38.469,25.298,25.0,17.0,31,3.866,0.069
2020-05-03,Schleswig-Holstein,2738,113,Schleswig-Holstein,SH,Kiel,15803,2896712,6,True,2727.0,10.0,16.0,620.0,0.004,0.006,0.015,0.286,0.111,100.0,46.301,95.0,34.0,324.0,0.126,47,94.521,0.345,112.0,1.0,2.0,72.0,0.009,0.018,0.014,0.5,0.333,77.978,50.946,43.0,29.0,32,3.901,0.035
2020-05-04,Schleswig-Holstein,2788,113,Schleswig-Holstein,SH,Kiel,15803,2896712,0,False,2748.0,50.0,21.0,654.0,0.018,0.008,0.081,-4.0,-0.312,38.302,8.937,85.0,34.0,292.0,0.111,48,96.247,1.726,113.0,0.0,1.0,69.0,0.0,0.009,0.0,1.0,0.5,100.0,100.0,74.0,57.0,33,3.901,0.0
2020-05-05,Schleswig-Holstein,2799,118,Schleswig-Holstein,SH,Kiel,15803,2896712,1,False,2778.0,11.0,30.0,635.0,0.004,0.011,0.017,0.78,-0.429,100.0,41.556,69.0,26.0,269.0,0.101,49,96.627,0.38,114.0,5.0,2.0,69.0,0.044,0.018,0.072,-inf,-1.0,16.009,9.908,73.0,65.0,34,4.074,0.173
2020-05-06,Schleswig-Holstein,2815,119,Schleswig-Holstein,SH,Kiel,15803,2896712,2,False,2800.0,16.0,22.0,570.0,0.006,0.008,0.025,-0.455,0.267,100.0,27.854,85.0,30.0,258.0,0.096,50,97.18,0.552,117.0,1.0,3.0,65.0,0.008,0.026,0.014,0.8,-0.5,82.138,48.173,54.0,42.0,35,4.108,0.035
2020-05-07,Schleswig-Holstein,2834,120,Schleswig-Holstein,SH,Kiel,15803,2896712,3,False,2816.0,19.0,16.0,540.0,0.007,0.006,0.033,-0.188,0.273,100.0,21.139,100.0,30.0,222.0,0.082,51,97.835,0.656,119.0,1.0,2.0,65.0,0.008,0.017,0.015,0.0,0.333,82.831,45.4,66.0,38.0,36,4.143,0.035
2020-05-08,Schleswig-Holstein,2860,122,Schleswig-Holstein,SH,Kiel,15803,2896712,4,False,2836.0,26.0,20.0,511.0,0.009,0.007,0.048,-0.368,-0.25,75.899,14.74,94.0,21.0,230.0,0.084,52,98.733,0.898,120.0,2.0,1.0,63.0,0.017,0.008,0.031,-1.0,0.5,41.934,22.872,72.0,40.0,37,4.212,0.069
2020-05-09,Schleswig-Holstein,2898,122,Schleswig-Holstein,SH,Kiel,15803,2896712,5,True,2863.0,38.0,27.0,511.0,0.013,0.01,0.074,-0.462,-0.35,52.514,9.663,76.0,15.0,260.0,0.094,53,100.045,1.312,122.0,0.0,1.0,61.0,0.0,0.008,0.0,1.0,0.0,100.0,100.0,67.0,48.0,38,4.212,0.0
2020-05-10,Schleswig-Holstein,2938,123,Schleswig-Holstein,SH,Kiel,15803,2896712,6,True,2898.0,40.0,36.0,521.0,0.014,0.013,0.078,-0.053,-0.333,50.564,9.197,58.0,11.0,285.0,0.102,54,101.426,1.381,122.0,1.0,1.0,61.0,0.008,0.008,0.016,-inf,0.0,84.91,42.628,82.0,66.0,39,4.246,0.035
2020-05-11,Schleswig-Holstein,2957,124,Schleswig-Holstein,SH,Kiel,15803,2896712,0,False,2933.0,19.0,34.0,531.0,0.006,0.012,0.036,0.525,0.056,100.0,19.351,63.0,12.0,278.0,0.099,55,102.082,0.656,123.0,1.0,1.0,57.0,0.008,0.008,0.016,0.0,0.0,85.603,42.628,89.0,57.0,40,4.281,0.035
2020-03-18,Saxony-Anhalt,105,0,Saxony-Anhalt,ST,Magdeburg,20452,2208321,2,False,,,,,,,,,,0.0,0.0,,,,,1,4.755,,,,,,,,,,,0.0,0.0,,,0,0.0,
2020-03-19,Saxony-Anhalt,140,0,Saxony-Anhalt,ST,Magdeburg,20452,2208321,3,False,,35.0,,,0.333,,,,,2.409,0.0,,,,,2,6.34,1.585,,0.0,,,,,,,,0.0,0.0,,,0,0.0,0.0
2020-03-20,Saxony-Anhalt,180,0,Saxony-Anhalt,ST,Magdeburg,20452,2208321,4,False,141.0,40.0,,,0.286,,,-0.143,,2.758,0.0,2.0,0.0,,,3,8.151,1.811,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0
2020-03-21,Saxony-Anhalt,188,1,Saxony-Anhalt,ST,Magdeburg,20452,2208321,5,True,172.0,8.0,31.0,,0.044,0.22,,0.8,,15.94,0.0,6.0,0.0,,,4,8.513,0.362,0.0,1.0,0.0,,inf,,,-inf,,0.0,0.0,0.0,0.0,0,0.045,0.045
2020-03-22,Saxony-Anhalt,211,0,Saxony-Anhalt,ST,Magdeburg,20452,2208321,6,True,192.0,23.0,20.0,,0.122,0.116,,-1.875,0.355,6.006,0.0,10.0,0.0,,,5,9.555,1.042,0.0,-1.0,0.0,,-1.0,,,2.0,,0.0,0.0,0.0,0.0,0,0.0,-0.045
2020-03-23,Saxony-Anhalt,212,0,Saxony-Anhalt,ST,Magdeburg,20452,2208321,0,False,206.0,1.0,14.0,,0.005,0.073,,0.957,0.3,100.0,0.0,32.0,0.0,,,6,9.6,0.045,0.0,0.0,-0.0,,,,,1.0,,0.0,0.0,0.0,0.0,0,0.0,0.0
2020-03-24,Saxony-Anhalt,321,0,Saxony-Anhalt,ST,Magdeburg,20452,2208321,1,False,239.0,109.0,34.0,,0.514,0.165,,-108.0,-1.429,1.671,0.0,52.0,0.0,,,7,14.536,4.936,0.0,0.0,-0.0,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0
2020-03-25,Saxony-Anhalt,375,0,Saxony-Anhalt,ST,Magdeburg,20452,2208321,2,False,307.0,54.0,68.0,,0.168,0.285,,0.505,-1.0,4.458,0.0,27.0,0.0,,,8,16.981,2.445,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0
2020-03-26,Saxony-Anhalt,418,1,Saxony-Anhalt,ST,Magdeburg,20452,2208321,3,False,372.0,43.0,65.0,,0.115,0.212,,0.204,0.044,6.385,0.0,4.0,0.0,,,9,18.929,1.947,0.0,1.0,0.0,,inf,,,-inf,,0.0,0.0,0.0,0.0,0,0.045,0.045
2020-03-27,Saxony-Anhalt,458,2,Saxony-Anhalt,ST,Magdeburg,20452,2208321,4,False,417.0,40.0,45.0,,0.096,0.121,,0.07,0.308,7.585,0.0,6.0,0.0,,,10,20.74,1.811,1.0,1.0,1.0,,1.0,inf,,0.0,-inf,1.0,0.0,0.0,0.0,0,0.091,0.045
2020-03-28,Saxony-Anhalt,458,2,Saxony-Anhalt,ST,Magdeburg,20452,2208321,5,True,448.0,0.0,31.0,,0.0,0.074,,1.0,0.311,100.0,0.0,30.0,0.0,,,11,20.74,0.0,2.0,0.0,1.0,,0.0,1.0,,1.0,0.0,100.0,0.0,26.0,0.0,0,0.091,0.0
2020-03-29,Saxony-Anhalt,592,2,Saxony-Anhalt,ST,Magdeburg,20452,2208321,6,True,492.0,134.0,44.0,,0.293,0.098,,-inf,-0.419,2.701,0.0,53.0,0.0,,,12,26.808,6.068,2.0,0.0,0.0,,0.0,0.0,,,1.0,100.0,0.0,75.0,0.0,0,0.091,0.0
2020-03-30,Saxony-Anhalt,592,2,Saxony-Anhalt,ST,Magdeburg,20452,2208321,0,False,558.0,0.0,67.0,,0.0,0.136,,1.0,-0.523,100.0,0.0,51.0,0.0,487.0,1.73,13,26.808,0.0,2.0,0.0,0.0,,0.0,0.0,,,,100.0,0.0,100.0,0.0,0,0.091,0.0
2020-03-31,Saxony-Anhalt,680,6,Saxony-Anhalt,ST,Magdeburg,20452,2208321,1,False,614.0,88.0,56.0,,0.149,0.1,,-inf,0.164,5.002,0.0,52.0,0.0,540.0,1.58,14,30.793,3.985,3.0,4.0,1.0,,2.0,0.5,,-inf,-inf,0.631,0.0,75.0,0.0,0,0.272,0.181
2020-04-01,Saxony-Anhalt,750,7,Saxony-Anhalt,ST,Magdeburg,20452,2208321,2,False,676.0,70.0,62.0,,0.103,0.101,,0.205,-0.107,7.074,0.0,29.0,0.0,570.0,1.427,15,33.963,3.17,5.0,1.0,2.0,,0.167,0.667,,0.75,-1.0,4.497,0.0,26.0,0.0,0,0.317,0.045
2020-04-02,Saxony-Anhalt,804,8,Saxony-Anhalt,ST,Magdeburg,20452,2208321,3,False,746.0,54.0,70.0,,0.072,0.104,,0.229,-0.129,9.97,0.0,7.0,0.0,616.0,1.453,16,36.408,2.445,7.0,1.0,2.0,,0.143,0.4,,0.0,0.0,5.191,0.0,4.0,0.0,0,0.362,0.045
2020-04-03,Saxony-Anhalt,836,11,Saxony-Anhalt,ST,Magdeburg,20452,2208321,4,False,798.0,32.0,52.0,,0.04,0.07,,0.407,0.257,17.76,0.0,11.0,0.0,625.0,1.377,17,37.857,1.449,8.0,3.0,2.0,,0.375,0.286,,-2.0,0.0,2.177,0.0,4.0,0.0,1,0.498,0.136
2020-04-04,Saxony-Anhalt,896,11,Saxony-Anhalt,ST,Magdeburg,20452,2208321,5,True,843.0,60.0,44.0,,0.072,0.055,,-0.875,0.154,10.0,0.0,14.0,0.0,684.0,1.441,18,40.574,2.717,10.0,0.0,2.0,,0.0,0.25,,1.0,0.0,100.0,0.0,27.0,0.0,2,0.498,0.0
2020-04-05,Saxony-Anhalt,919,12,Saxony-Anhalt,ST,Magdeburg,20452,2208321,6,True,887.0,23.0,44.0,,0.026,0.052,,0.617,0.0,27.348,0.0,16.0,0.0,598.0,1.052,19,41.616,1.042,11.0,1.0,1.0,,0.091,0.1,,-inf,0.5,7.966,0.0,53.0,0.0,3,0.543,0.045
2020-04-06,Saxony-Anhalt,956,12,Saxony-Anhalt,ST,Magdeburg,20452,2208321,0,False,922.0,37.0,36.0,,0.04,0.041,,-0.609,0.182,17.561,0.0,21.0,0.0,581.0,0.936,20,43.291,1.675,12.0,0.0,0.0,,0.0,0.0,,1.0,1.0,100.0,0.0,54.0,0.0,4,0.543,0.0
2020-04-07,Saxony-Anhalt,987,12,Saxony-Anhalt,ST,Magdeburg,20452,2208321,1,False,954.0,31.0,32.0,,0.032,0.035,,0.162,0.111,21.72,0.0,21.0,0.0,569.0,0.859,21,44.695,1.404,12.0,0.0,0.0,,0.0,0.0,,,,100.0,0.0,77.0,0.0,5,0.543,0.0
2020-04-08,Saxony-Anhalt,1020,16,Saxony-Anhalt,ST,Magdeburg,20452,2208321,2,False,988.0,33.0,33.0,915.0,0.033,0.035,,-0.065,-0.031,21.076,0.0,21.0,0.0,562.0,0.801,22,46.189,1.494,13.0,4.0,1.0,16.0,0.333,0.083,,-inf,-inf,2.409,0.0,76.0,0.0,6,0.725,0.181
2020-04-09,Saxony-Anhalt,1075,16,Saxony-Anhalt,ST,Magdeburg,20452,2208321,3,False,1026.0,55.0,38.0,935.0,0.054,0.038,0.06,-0.667,-0.152,13.198,11.875,19.0,3.0,617.0,0.853,23,48.68,2.491,15.0,0.0,2.0,16.0,0.0,0.154,0.0,1.0,-1.0,100.0,100.0,51.0,25.0,7,0.725,0.0
2020-04-10,Saxony-Anhalt,1121,18,Saxony-Anhalt,ST,Magdeburg,20452,2208321,4,False,1073.0,46.0,47.0,941.0,0.043,0.046,0.049,0.164,-0.237,16.543,14.433,16.0,10.0,529.0,0.638,24,50.763,2.083,16.0,2.0,2.0,18.0,0.125,0.133,0.125,-inf,0.0,5.885,5.885,52.0,51.0,8,0.815,0.091
2020-04-11,Saxony-Anhalt,1135,18,Saxony-Anhalt,ST,Magdeburg,20452,2208321,5,True,1113.0,14.0,40.0,947.0,0.012,0.037,0.015,0.696,0.149,55.847,46.935,26.0,22.0,543.0,0.651,25,51.397,0.634,18.0,0.0,1.0,17.0,0.0,0.062,0.0,1.0,0.5,100.0,100.0,53.0,53.0,9,0.815,0.0
2020-04-12,Saxony-Anhalt,1166,21,Saxony-Anhalt,ST,Magdeburg,20452,2208321,6,True,1139.0,31.0,26.0,955.0,0.027,0.023,0.033,-1.214,0.35,25.723,21.519,38.0,32.0,486.0,0.539,26,52.801,1.404,19.0,3.0,1.0,21.0,0.167,0.056,0.176,-inf,0.0,4.497,4.265,53.0,53.0,10,0.951,0.136
2020-04-13,Saxony-Anhalt,1193,24,Saxony-Anhalt,ST,Magdeburg,20452,2208321,0,False,1165.0,27.0,26.0,981.0,0.023,0.023,0.028,0.129,0.0,30.279,24.862,34.0,29.0,443.0,0.464,27,54.023,1.223,21.0,3.0,2.0,24.0,0.143,0.105,0.143,0.0,-1.0,5.191,5.191,29.0,28.0,11,1.087,0.136
2020-04-14,Saxony-Anhalt,1207,25,Saxony-Anhalt,ST,Magdeburg,20452,2208321,1,False,1190.0,14.0,25.0,886.0,0.012,0.021,0.014,0.481,0.038,59.412,48.916,36.0,30.0,403.0,0.406,28,54.657,0.634,24.0,1.0,2.0,25.0,0.042,0.095,0.042,0.667,0.0,16.98,16.98,8.0,8.0,12,1.132,0.045
2020-04-15,Saxony-Anhalt,1223,26,Saxony-Anhalt,ST,Magdeburg,20452,2208321,2,False,1208.0,16.0,18.0,848.0,0.013,0.015,0.018,-0.143,0.28,52.635,38.729,50.0,40.0,387.0,0.38,29,55.382,0.725,25.0,1.0,2.0,26.0,0.04,0.083,0.04,0.0,0.0,17.673,17.673,14.0,14.0,13,1.177,0.045
2020-04-16,Saxony-Anhalt,1248,26,Saxony-Anhalt,ST,Magdeburg,20452,2208321,3,False,1225.0,25.0,18.0,830.0,0.02,0.015,0.029,-0.562,0.0,34.254,23.856,50.0,38.0,352.0,0.331,30,56.514,1.132,26.0,0.0,1.0,25.0,0.0,0.04,0.0,1.0,0.5,100.0,100.0,38.0,38.0,14,1.177,0.0
2020-04-17,Saxony-Anhalt,1279,28,Saxony-Anhalt,ST,Magdeburg,20452,2208321,4,False,1250.0,31.0,24.0,821.0,0.025,0.02,0.037,-0.24,-0.333,28.25,18.903,37.0,26.0,360.0,0.331,31,57.918,1.404,26.0,2.0,1.0,26.0,0.077,0.038,0.08,-inf,0.0,9.353,9.006,57.0,57.0,15,1.268,0.091
2020-04-18,Saxony-Anhalt,1315,29,Saxony-Anhalt,ST,Magdeburg,20452,2208321,5,True,1280.0,36.0,31.0,857.0,0.028,0.025,0.044,-0.161,-0.292,24.971,16.152,29.0,19.0,359.0,0.319,32,59.548,1.63,28.0,1.0,1.0,27.0,0.036,0.038,0.038,0.5,0.0,19.753,18.366,35.0,34.0,16,1.313,0.045
2020-04-19,Saxony-Anhalt,1350,30,Saxony-Anhalt,ST,Magdeburg,20452,2208321,6,True,1315.0,35.0,34.0,758.0,0.027,0.027,0.041,0.028,-0.097,26.388,17.316,26.0,17.0,363.0,0.313,33,61.133,1.585,29.0,1.0,1.0,28.0,0.034,0.036,0.037,0.0,0.0,20.446,19.059,17.0,16.0,17,1.359,0.045
2020-04-20,Saxony-Anhalt,1369,30,Saxony-Anhalt,ST,Magdeburg,20452,2208321,0,False,1346.0,19.0,31.0,777.0,0.014,0.024,0.025,0.457,0.088,49.596,27.998,32.0,20.0,349.0,0.294,34,61.993,0.86,30.0,0.0,1.0,28.0,0.0,0.034,0.0,1.0,0.0,100.0,100.0,40.0,39.0,18,1.359,0.0
2020-04-21,Saxony-Anhalt,1383,32,Saxony-Anhalt,ST,Magdeburg,20452,2208321,1,False,1368.0,14.0,22.0,703.0,0.01,0.016,0.018,0.263,0.29,68.126,38.815,48.0,28.0,308.0,0.252,35,62.627,0.634,30.0,2.0,1.0,26.0,0.067,0.033,0.071,-inf,0.0,10.74,10.047,58.0,57.0,19,1.449,0.091
2020-04-22,Saxony-Anhalt,1395,33,Saxony-Anhalt,ST,Magdeburg,20452,2208321,2,False,1382.0,12.0,15.0,645.0,0.009,0.011,0.017,0.143,0.318,80.231,40.952,67.0,37.0,274.0,0.219,36,63.171,0.543,32.0,1.0,1.0,26.0,0.031,0.033,0.038,0.5,0.0,22.526,18.366,36.0,35.0,20,1.494,0.045
2020-04-23,Saxony-Anhalt,1425,34,Saxony-Anhalt,ST,Magdeburg,20452,2208321,3,False,1400.0,30.0,17.0,621.0,0.022,0.012,0.047,-1.5,-0.133,32.577,15.247,65.0,34.0,290.0,0.228,37,64.529,1.359,33.0,1.0,1.0,26.0,0.03,0.031,0.038,0.0,0.0,23.219,18.366,20.0,16.0,21,1.54,0.045
2020-04-24,Saxony-Anhalt,1436,35,Saxony-Anhalt,ST,Magdeburg,20452,2208321,4,False,1420.0,11.0,21.0,600.0,0.008,0.015,0.018,0.633,-0.235,90.14,39.477,59.0,28.0,270.0,0.208,38,65.027,0.498,34.0,1.0,1.0,24.0,0.029,0.03,0.038,0.0,0.0,23.912,18.366,23.0,18.0,22,1.585,0.045
2020-04-25,Saxony-Anhalt,1480,35,Saxony-Anhalt,ST,Magdeburg,20452,2208321,5,True,1444.0,44.0,24.0,584.0,0.031,0.017,0.073,-3.0,-0.143,22.967,9.794,59.0,26.0,287.0,0.216,39,67.02,1.992,35.0,0.0,1.0,24.0,0.0,0.029,0.0,1.0,0.0,100.0,100.0,43.0,39.0,23,1.585,0.0
2020-04-26,Saxony-Anhalt,1494,36,Saxony-Anhalt,ST,Magdeburg,20452,2208321,6,True,1472.0,14.0,28.0,575.0,0.009,0.019,0.024,0.682,-0.167,73.622,29.259,52.0,22.0,287.0,0.213,40,67.654,0.634,35.0,1.0,0.0,24.0,0.029,0.0,0.042,-inf,1.0,24.605,16.98,62.0,59.0,24,1.63,0.045
2020-04-27,Saxony-Anhalt,1515,36,Saxony-Anhalt,ST,Magdeburg,20452,2208321,0,False,1496.0,21.0,23.0,559.0,0.014,0.016,0.037,-0.5,0.179,49.658,19.324,55.0,22.0,292.0,0.214,41,68.605,0.951,36.0,0.0,0.0,24.0,0.0,0.0,0.0,1.0,,100.0,100.0,62.0,58.0,25,1.63,0.0
2020-04-28,Saxony-Anhalt,1520,39,Saxony-Anhalt,ST,Magdeburg,20452,2208321,1,False,1511.0,5.0,15.0,533.0,0.003,0.01,0.009,0.762,0.348,100.0,77.84,68.0,36.0,272.0,0.197,42,68.831,0.226,37.0,3.0,1.0,27.0,0.083,0.028,0.125,-inf,-inf,8.66,5.885,58.0,56.0,26,1.766,0.136
2020-04-29,Saxony-Anhalt,1525,39,Saxony-Anhalt,ST,Magdeburg,20452,2208321,2,False,1520.0,5.0,9.0,505.0,0.003,0.006,0.009,0.0,0.4,100.0,74.236,87.0,62.0,246.0,0.176,43,69.058,0.226,38.0,0.0,2.0,23.0,0.0,0.054,0.0,1.0,-1.0,100.0,100.0,54.0,53.0,27,1.766,0.0
2020-04-30,Saxony-Anhalt,1549,43,Saxony-Anhalt,ST,Magdeburg,20452,2208321,3,False,1530.0,24.0,10.0,474.0,0.016,0.007,0.048,-3.8,-0.111,44.389,14.929,86.0,60.0,234.0,0.164,44,70.144,1.087,40.0,4.0,2.0,27.0,0.103,0.053,0.174,-inf,0.0,7.099,4.323,54.0,53.0,28,1.947,0.181
